10682	0.041666666666666664
10844	0.041666666666666664
11295	0.041666666666666664
12637	0.041666666666666664
17644	0.041666666666666664
21005	0.041666666666666664
21604	0.041666666666666664
21876	0.041666666666666664
22335	0.041666666666666664
22891	0.041666666666666664
23099	0.041666666666666664
23519	0.041666666666666664
23933	0.041666666666666664
24024	0.041666666666666664
24212	0.041666666666666664
24418	0.041666666666666664
24871	0.041666666666666664
25005	0.041666666666666664
25480	0.041666666666666664
26431	0.041666666666666664
27088	0.041666666666666664
27504	0.041666666666666664
27605	0.041666666666666664
27699	0.041666666666666664
28310	0.041666666666666664
29003	0.041666666666666664
29094	0.041666666666666664
29100	0.041666666666666664
29101	0.041666666666666664
30239	0.041666666666666664
30259	0.041666666666666664
30375	0.041666666666666664
30631	0.041666666666666664
30692	0.041666666666666664
31318	0.041666666666666664
31382	0.041666666666666664
31927	0.041666666666666664
31942	0.041666666666666664
32330	0.041666666666666664
32344	0.041666666666666664
33520	0.041666666666666664
33962	0.041666666666666664
34275	0.041666666666666664
34668	0.041666666666666664
34863	0.041666666666666664
35312	0.041666666666666664
35527	0.041666666666666664
35603	0.041666666666666664
35624	0.041666666666666664
35757	0.041666666666666664
35836	0.041666666666666664
35974	0.041666666666666664
36046	0.041666666666666664
36229	0.041666666666666664
36331	0.041666666666666664
36545	0.041666666666666664
36704	0.041666666666666664
36959	0.041666666666666664
27777	0.05555555555555555
32173	0.05555555555555555
12845	0.0625
23005	0.0625
26852	0.0625
30881	0.0625
36665	0.0625
25249	0.06944444444444445
25294	0.06944444444444445
10046	0.08333333333333333
13089	0.08333333333333333
13352	0.08333333333333333
19607	0.08333333333333333
22061	0.08333333333333333
22349	0.08333333333333333
23649	0.08333333333333333
23670	0.08333333333333333
23786	0.08333333333333333
24078	0.08333333333333333
24387	0.08333333333333333
24388	0.08333333333333333
25139	0.08333333333333333
26164	0.08333333333333333
27445	0.08333333333333333
27582	0.08333333333333333
27791	0.08333333333333333
28147	0.08333333333333333
28991	0.08333333333333333
29169	0.08333333333333333
29982	0.08333333333333333
