userid,avg_course_viewed,avg_attempt_viewed,avg_submission_status_viewed,avg_s_all,cluster
28062,1.0625,0.6458333333333334,0.875,5.104166666666667,0
25078,2.808333333333333,0.31666666666666665,0.6833333333333333,10.575,0
35360,0.4305555555555556,0.0,0.3055555555555556,2.013888888888889,0
1861,1.05,0.0,1.0083333333333333,3.6,0
29698,2.7395833333333335,3.7395833333333335,3.34375,15.395833333333334,2
34786,6.541666666666667,12.319444444444445,5.027777777777778,42.263888888888886,1
25312,2.1145833333333335,0.0,0.5520833333333334,4.822916666666667,0
35554,0.08333333333333333,0.0,0.020833333333333332,0.1875,0
7978,0.84375,0.0,0.09375,1.8541666666666667,0
27113,1.5972222222222223,0.0,1.0694444444444444,5.708333333333333,0
32118,1.2604166666666667,0.4583333333333333,1.09375,5.5,0
29361,0.125,0.0,0.08333333333333333,0.2916666666666667,0
27956,0.4027777777777778,0.0,0.16666666666666666,0.9583333333333334,0
34333,3.375,0.0,1.5416666666666667,10.75,0
29125,1.6041666666666667,0.041666666666666664,2.5833333333333335,10.895833333333334,0
33933,10.972222222222221,9.444444444444445,6.680555555555555,49.166666666666664,1
29354,1.2777777777777777,0.0,0.7916666666666666,4.402777777777778,0
20826,1.4583333333333333,0.7708333333333334,0.7604166666666666,6.395833333333333,0
33426,15.375,8.916666666666666,8.208333333333334,65.51388888888889,1
25671,0.3125,0.0,0.3333333333333333,1.1875,0
36335,2.5972222222222223,1.5,3.3055555555555554,18.77777777777778,2
33808,2.0416666666666665,1.6944444444444444,1.5555555555555556,10.444444444444445,0
31640,0.5,0.0,0.08333333333333333,0.7916666666666666,0
32432,3.8055555555555554,0.25,2.7777777777777777,15.25,2
27838,2.138888888888889,0.0,1.25,9.25,0
25067,1.1583333333333334,0.13333333333333333,0.225,3.216666666666667,0
25832,1.9166666666666667,1.1666666666666667,0.75,6.875,0
28160,0.34375,2.3333333333333335,0.17708333333333334,3.9375,0
35310,1.3666666666666667,3.2083333333333335,1.3166666666666667,11.483333333333333,0
29294,2.1666666666666665,2.1527777777777777,0.4861111111111111,7.861111111111111,0
33529,4.375,4.566666666666666,2.1,19.083333333333332,2
33766,7.5,0.0,4.5,26.055555555555557,2
36513,2.7395833333333335,1.8854166666666667,2.0625,10.1875,0
34578,3.875,0.0,5.229166666666667,20.666666666666668,2
29451,1.2083333333333333,0.5277777777777778,0.3333333333333333,3.8055555555555554,0
23646,0.20833333333333334,0.0,0.0,0.4583333333333333,0
32418,1.5694444444444444,0.0,0.6527777777777778,4.388888888888889,0
27632,1.0625,0.0,0.8541666666666666,4.3125,0
26943,0.3333333333333333,0.0,0.0,0.5416666666666666,0
27662,0.3888888888888889,0.20833333333333334,0.18055555555555555,1.4027777777777777,0
25739,0.125,0.0,0.0,0.125,0
29820,0.6388888888888888,0.5833333333333334,0.09722222222222222,2.7083333333333335,0
25075,3.3333333333333335,0.43333333333333335,0.7583333333333333,11.091666666666667,0
34332,6.4375,0.0,2.3125,16.979166666666668,2
29533,5.625,0.0625,3.5833333333333335,20.979166666666668,2
33934,9.194444444444445,7.777777777777778,5.347222222222222,43.041666666666664,1
29373,3.1944444444444446,1.3333333333333333,2.4027777777777777,14.76388888888889,2
33993,6.145833333333333,14.489583333333334,1.4479166666666667,30.614583333333332,2
20690,7.527777777777778,23.694444444444443,7.041666666666667,61.416666666666664,1
20812,0.5555555555555556,0.0,0.2777777777777778,1.8333333333333333,0
20849,1.0520833333333333,0.0,0.20833333333333334,2.3229166666666665,0
23552,2.1666666666666665,0.0,0.3541666666666667,4.104166666666667,0
34312,9.180555555555555,5.305555555555555,4.597222222222222,33.97222222222222,2
27727,0.7916666666666666,0.0,0.22916666666666666,1.7395833333333333,0
36443,2.4375,0.0,0.9791666666666666,6.479166666666667,0
25080,0.6875,0.7604166666666666,0.15625,2.8541666666666665,0
36482,0.4166666666666667,0.0,0.2708333333333333,1.0,0
23687,0.16666666666666666,2.513888888888889,0.19444444444444445,3.736111111111111,0
27899,2.9166666666666665,8.833333333333334,2.0555555555555554,26.791666666666668,2
25825,1.1944444444444444,1.3055555555555556,0.3055555555555556,4.361111111111111,0
33947,4.013888888888889,9.222222222222221,6.861111111111111,39.69444444444444,1
29131,3.375,5.652777777777778,1.2361111111111112,16.27777777777778,2
29282,1.9166666666666667,1.8055555555555556,0.5555555555555556,6.777777777777778,0
27531,6.833333333333333,16.5,5.375,46.06944444444444,1
36245,1.8416666666666666,1.9333333333333333,1.3333333333333333,9.716666666666667,0
4431,0.125,0.0,0.08333333333333333,0.5,0
24592,1.95,2.7416666666666667,1.5833333333333333,9.758333333333333,0
29428,4.138888888888889,0.0,1.5555555555555556,10.541666666666666,0
25852,0.3541666666666667,0.0,0.041666666666666664,1.0,0
33574,4.083333333333333,0.5208333333333334,1.6875,13.666666666666666,2
23067,0.625,0.0,0.4583333333333333,2.9791666666666665,0
34165,6.479166666666667,0.0,10.041666666666666,43.645833333333336,1
37116,2.1805555555555554,0.8055555555555556,1.125,8.569444444444445,0
27856,0.1388888888888889,0.0,0.027777777777777776,0.2777777777777778,0
27915,1.6666666666666667,0.0,0.6805555555555556,4.166666666666667,0
30014,1.8055555555555556,0.8611111111111112,0.5555555555555556,5.888888888888889,0
36564,1.8645833333333333,0.22916666666666666,0.8645833333333334,4.916666666666667,0
26933,0.1875,0.0,0.0,0.5208333333333334,0
25266,0.16666666666666666,0.0,0.0,0.3333333333333333,0
29413,2.7916666666666665,0.2916666666666667,0.2361111111111111,6.458333333333333,0
33722,2.8125,0.3541666666666667,2.53125,13.25,0
33928,7.388888888888889,12.166666666666666,6.763888888888889,50.416666666666664,1
34974,9.25,11.944444444444445,6.972222222222222,51.986111111111114,1
20650,1.9444444444444444,1.3472222222222223,0.7361111111111112,7.916666666666667,0
30576,0.3611111111111111,0.041666666666666664,0.05555555555555555,1.0,0
33781,3.0694444444444446,0.0,1.4305555555555556,11.652777777777779,0
29064,3.861111111111111,1.9583333333333333,2.138888888888889,16.041666666666668,2
23099,0.041666666666666664,0.0,0.0,0.041666666666666664,0
36858,0.2916666666666667,0.0,0.0,0.5833333333333334,0
30240,0.06944444444444445,0.0,0.013888888888888888,0.1527777777777778,0
36607,0.4791666666666667,0.0,0.2708333333333333,1.3541666666666667,0
27588,1.3541666666666667,1.4583333333333333,0.8333333333333334,6.1875,0
35427,0.08333333333333333,0.0,0.0,0.08333333333333333,0
36453,1.71875,0.9479166666666666,0.6458333333333334,5.5,0
20834,1.6666666666666667,0.03125,2.2083333333333335,9.375,0
33462,3.9270833333333335,6.96875,1.6875,23.1875,2
24793,1.4305555555555556,0.0,0.9027777777777778,5.472222222222222,0
29110,7.875,0.0,3.5833333333333335,21.125,2
25550,0.6875,0.0,0.16666666666666666,1.6875,0
24085,0.5833333333333334,0.8055555555555556,0.3611111111111111,3.9583333333333335,0
30249,8.645833333333334,7.041666666666667,7.833333333333333,48.020833333333336,1
25131,0.3125,0.0,0.020833333333333332,0.6666666666666666,0
31994,1.6666666666666667,0.0,0.4861111111111111,3.361111111111111,0
32352,0.6875,1.1145833333333333,0.2916666666666667,3.03125,0
29627,4.979166666666667,0.020833333333333332,5.0,24.145833333333332,2
25751,1.3888888888888888,0.0,1.1527777777777777,5.111111111111111,0
29037,0.8611111111111112,0.0,0.06944444444444445,2.361111111111111,0
34330,3.0083333333333333,2.25,2.575,15.55,2
33538,7.275,8.325,3.65,31.683333333333334,2
20654,2.3055555555555554,0.7916666666666666,1.2638888888888888,8.652777777777779,0
20979,2.6041666666666665,0.15625,1.2395833333333333,10.020833333333334,0
25005,0.041666666666666664,0.0,0.0,0.041666666666666664,0
29068,0.9583333333333334,0.0,0.8055555555555556,5.069444444444445,0
35686,1.5555555555555556,0.0,0.5694444444444444,5.930555555555555,0
33386,4.9375,4.666666666666667,3.625,26.75,2
33412,8.6875,3.4583333333333335,6.125,37.0,2
36714,0.1875,0.0,0.125,0.75,0
27745,0.2916666666666667,0.0,0.16666666666666666,0.8541666666666666,0
36643,0.2916666666666667,0.0,0.041666666666666664,0.5,0
26776,0.4791666666666667,0.0,0.08333333333333333,0.9166666666666666,0
35948,0.8194444444444444,0.0,0.20833333333333334,1.4305555555555556,0
36240,0.3958333333333333,0.0,0.1875,1.0833333333333333,0
29954,2.4583333333333335,0.0,1.2916666666666667,6.854166666666667,0
29822,2.0694444444444446,1.4027777777777777,0.6805555555555556,6.930555555555555,0
30914,1.7916666666666667,1.5555555555555556,0.18055555555555555,5.402777777777778,0
34857,1.7708333333333333,2.0208333333333335,0.375,7.010416666666667,0
27051,0.3333333333333333,0.0,0.17708333333333334,1.3125,0
25763,0.1875,0.0,0.020833333333333332,0.625,0
37041,8.9,10.375,5.241666666666666,48.65,1
6729,3.25,2.0972222222222223,2.8055555555555554,15.791666666666666,2
29446,0.9305555555555556,0.0,0.19444444444444445,1.7638888888888888,0
24532,0.5833333333333334,0.0,0.125,1.375,0
23784,0.7916666666666666,0.0,0.3958333333333333,2.6458333333333335,0
24518,1.0694444444444444,0.0,0.9444444444444444,4.263888888888889,0
24544,1.4583333333333333,0.0,1.1944444444444444,5.083333333333333,0
32553,0.041666666666666664,0.0,0.020833333333333332,0.08333333333333333,0
28797,2.375,0.0,0.9583333333333334,7.208333333333333,0
36662,0.6805555555555556,0.0,0.1527777777777778,1.1944444444444444,0
26915,0.4583333333333333,0.0,0.0,2.375,0
35476,4.194444444444445,0.4305555555555556,0.16666666666666666,7.652777777777778,0
20705,6.083333333333333,0.5208333333333334,1.0625,13.333333333333334,2
35312,0.041666666666666664,0.0,0.0,0.041666666666666664,0
33586,6.108333333333333,7.658333333333333,3.3,30.416666666666668,2
24630,0.75,0.05555555555555555,0.7361111111111112,4.694444444444445,0
33918,7.575,9.883333333333333,4.15,39.06666666666667,1
29289,1.6666666666666667,3.5555555555555554,0.4305555555555556,8.055555555555555,0
20888,10.569444444444445,4.430555555555555,5.527777777777778,31.333333333333332,2
24483,6.013888888888889,15.88888888888889,6.027777777777778,45.52777777777778,1
30016,2.3125,0.0,3.2083333333333335,13.5625,0
33423,3.0972222222222223,0.0,1.6388888888888888,15.222222222222221,2
33393,0.2708333333333333,0.25,0.125,1.3125,0
29261,0.8541666666666666,0.0,0.125,2.7708333333333335,0
23729,0.4305555555555556,1.1388888888888888,0.09722222222222222,3.013888888888889,0
15400,0.125,0.0,0.020833333333333332,0.20833333333333334,0
30232,1.375,1.3472222222222223,0.05555555555555555,5.694444444444445,0
32196,1.75,0.0,1.3055555555555556,7.583333333333333,0
35806,0.3333333333333333,0.0,0.125,0.8333333333333334,0
34653,7.847222222222222,2.4583333333333335,3.6805555555555554,33.30555555555556,2
36745,0.4166666666666667,0.0,0.3333333333333333,1.0833333333333333,0
24878,0.20833333333333334,0.3333333333333333,0.2222222222222222,1.7222222222222223,0
23475,1.1875,2.6041666666666665,0.6875,7.9375,0
28967,0.3958333333333333,0.0,0.041666666666666664,0.9166666666666666,0
20684,7.986111111111111,26.86111111111111,6.402777777777778,65.15277777777777,1
20988,0.7916666666666666,0.0,1.15625,5.78125,0
28957,1.6111111111111112,0.0,1.2361111111111112,6.819444444444445,0
29430,1.6041666666666667,0.0,0.7708333333333334,6.541666666666667,0
34805,2.0833333333333335,9.458333333333334,1.5555555555555556,21.38888888888889,2
23741,0.7361111111111112,0.25,0.3194444444444444,2.6527777777777777,0
27568,0.125,0.0,0.0,0.25,0
31476,0.5138888888888888,0.0,0.2361111111111111,1.125,0
24909,0.5416666666666666,2.7916666666666665,0.016666666666666666,4.508333333333334,0
27641,3.7916666666666665,8.666666666666666,2.861111111111111,31.09722222222222,2
32686,0.7777777777777778,0.0,0.5138888888888888,2.3055555555555554,0
24620,0.8611111111111112,0.041666666666666664,0.6666666666666666,3.611111111111111,0
17636,0.5,0.0,0.2708333333333333,1.4791666666666667,0
29180,0.16666666666666666,0.0,0.013888888888888888,0.3333333333333333,0
34945,2.5972222222222223,0.0,1.5694444444444444,7.125,0
20871,0.7361111111111112,0.0,1.0833333333333333,7.708333333333333,0
36118,1.5625,2.8854166666666665,0.9375,13.114583333333334,0
25158,2.263888888888889,0.19444444444444445,0.8472222222222222,6.805555555555555,0
34267,6.638888888888889,8.791666666666666,4.083333333333333,34.513888888888886,2
34778,8.277777777777779,9.583333333333334,5.0,37.97222222222222,1
28787,2.2916666666666665,0.0,1.5833333333333333,8.875,0
25352,1.0625,0.0,0.20833333333333334,2.46875,0
31423,1.7083333333333333,0.4666666666666667,0.05,4.525,0
24939,0.8166666666666667,1.125,0.11666666666666667,4.3,0
26899,2.9895833333333335,3.9583333333333335,1.7083333333333333,13.895833333333334,2
25329,0.041666666666666664,0.041666666666666664,0.0,0.3333333333333333,0
34937,2.5208333333333335,5.875,2.1458333333333335,17.270833333333332,2
35884,1.1458333333333333,0.0,1.2916666666666667,6.3125,0
5836,6.8125,2.7604166666666665,6.0,26.989583333333332,2
29250,0.1388888888888889,0.0,0.06944444444444445,0.2916666666666667,0
26717,0.875,0.0,0.3611111111111111,3.125,0
27744,1.4166666666666667,0.0,0.0,2.0833333333333335,0
35683,5.614583333333333,3.1875,1.8541666666666667,20.53125,2
30674,1.8472222222222223,0.8472222222222222,2.5694444444444446,9.472222222222221,0
36977,0.0,0.0,0.0,0.08333333333333333,0
32092,0.625,0.5833333333333334,0.5555555555555556,3.8333333333333335,0
27747,0.041666666666666664,0.0,0.0,0.20833333333333334,0
34394,9.291666666666666,0.0,3.3333333333333335,28.104166666666668,2
34395,4.708333333333333,0.0,1.4583333333333333,14.145833333333334,2
34983,0.5833333333333334,0.4791666666666667,0.16666666666666666,2.2291666666666665,0
29165,0.625,0.0,0.4166666666666667,3.3055555555555554,0
29523,0.4722222222222222,0.0,0.3333333333333333,1.5972222222222223,0
34034,5.616666666666666,22.633333333333333,2.575,40.3,1
35938,0.7395833333333334,0.0,0.4375,3.0104166666666665,0
25557,1.1458333333333333,0.0,0.7291666666666666,4.3125,0
24422,0.3888888888888889,0.0,0.0,0.6666666666666666,0
22881,0.125,0.0,0.0,0.25,0
18488,1.2777777777777777,0.0,0.5972222222222222,3.4166666666666665,0
35056,2.9027777777777777,0.0,2.6666666666666665,12.61111111111111,0
32153,2.4583333333333335,0.0,1.1458333333333333,6.354166666666667,0
25142,0.08333333333333333,0.0,0.013888888888888888,0.19444444444444445,0
36532,0.3333333333333333,0.0,0.3125,1.4375,0
32022,3.1458333333333335,0.2604166666666667,2.1770833333333335,10.385416666666666,0
29781,1.9861111111111112,1.0416666666666667,0.3194444444444444,5.791666666666667,0
34894,3.3229166666666665,3.1770833333333335,0.4479166666666667,10.375,0
35229,1.8125,1.9166666666666667,0.3958333333333333,6.9375,0
36812,1.3645833333333333,0.6354166666666666,1.3333333333333333,6.229166666666667,0
23474,1.3958333333333333,1.5208333333333333,0.9583333333333334,6.708333333333333,0
23795,0.7708333333333334,2.0,0.7291666666666666,6.041666666666667,0
32703,4.208333333333333,3.875,2.25,16.041666666666668,2
24322,0.6388888888888888,0.06944444444444445,0.2777777777777778,2.236111111111111,0
35654,0.20833333333333334,0.0,0.3333333333333333,1.6111111111111112,0
33391,2.8958333333333335,2.375,3.8958333333333335,21.708333333333332,2
36145,0.7291666666666666,0.020833333333333332,1.3125,5.25,0
30768,2.625,1.3611111111111112,0.6111111111111112,7.75,0
31052,1.875,0.3055555555555556,0.8472222222222222,5.986111111111111,0
35992,6.569444444444445,1.2777777777777777,4.472222222222222,26.11111111111111,2
36008,1.125,0.0,1.1666666666666667,5.458333333333333,0
32278,0.5,0.027777777777777776,0.08333333333333333,0.9583333333333334,0
28790,1.8611111111111112,0.0,0.8333333333333334,6.611111111111111,0
31954,5.111111111111111,0.0,2.888888888888889,14.5,2
27751,0.3958333333333333,0.0,0.041666666666666664,1.1875,0
27959,0.5,0.0,0.19444444444444445,1.1944444444444444,0
27903,3.4444444444444446,0.0,1.5,8.944444444444445,0
25895,1.7777777777777777,0.5,0.5277777777777778,4.472222222222222,0
34413,5.270833333333333,2.6354166666666665,0.6145833333333334,13.177083333333334,2
34652,2.8541666666666665,1.9583333333333333,0.7083333333333334,11.208333333333334,0
25255,0.9479166666666666,0.0,0.3541666666666667,2.3958333333333335,0
26661,0.7291666666666666,0.0,0.3125,2.0208333333333335,0
33731,7.416666666666667,6.166666666666667,5.097222222222222,35.09722222222222,2
34227,0.20833333333333334,0.0,0.0,0.2916666666666667,0
20577,4.125,5.916666666666667,3.0694444444444446,19.88888888888889,2
35971,1.8333333333333333,0.0,0.125,3.8333333333333335,0
24367,6.116666666666666,2.275,2.7666666666666666,17.491666666666667,2
34620,2.0833333333333335,0.0,1.0277777777777777,7.069444444444445,0
33747,5.333333333333333,3.0625,5.541666666666667,29.020833333333332,2
29540,1.2395833333333333,2.4791666666666665,0.4166666666666667,7.083333333333333,0
35298,0.0,0.0,0.0,0.125,0
10979,0.4583333333333333,0.71875,0.4270833333333333,3.2291666666666665,0
35132,4.625,4.510416666666667,1.1041666666666667,15.0625,2
25517,0.775,0.0,0.225,2.1416666666666666,0
23360,10.222222222222221,1.5,5.083333333333333,36.34722222222222,2
28878,9.666666666666666,3.8472222222222223,8.583333333333334,53.291666666666664,1
34550,1.5083333333333333,4.058333333333334,0.95,11.55,0
33467,3.4,5.341666666666667,1.475,17.916666666666668,2
20813,0.9166666666666666,0.0,0.5,4.979166666666667,0
34195,3.0833333333333335,0.0,6.0,22.541666666666668,2
34466,4.875,0.0,0.9166666666666666,11.458333333333334,0
29593,12.604166666666666,5.770833333333333,6.583333333333333,48.979166666666664,1
32369,0.8854166666666666,0.9583333333333334,0.4166666666666667,3.2916666666666665,0
29947,1.1458333333333333,0.0,0.5833333333333334,3.2083333333333335,0
27953,6.09375,0.78125,4.177083333333333,19.541666666666668,2
35125,2.40625,0.07291666666666667,1.3645833333333333,9.322916666666666,0
33534,1.3166666666666667,4.108333333333333,0.43333333333333335,8.733333333333333,0
33397,2.888888888888889,0.0,1.9722222222222223,15.694444444444445,2
29429,3.5555555555555554,0.7222222222222222,0.875,9.444444444444445,0
29529,5.1875,3.7916666666666665,3.46875,19.270833333333332,2
34286,0.5138888888888888,0.0,0.3333333333333333,1.6666666666666667,0
29161,1.8888888888888888,1.0694444444444444,0.3055555555555556,5.569444444444445,0
27241,0.1875,0.0,0.0625,0.4375,0
24339,0.9444444444444444,0.0,0.7638888888888888,3.5,0
33753,3.1944444444444446,1.7222222222222223,2.2083333333333335,14.319444444444445,2
34582,3.75,0.4444444444444444,2.0416666666666665,14.25,2
27755,1.0833333333333333,0.0,0.6458333333333334,3.3645833333333335,0
